Title	Description
수학 정석 구성?	"... 악플 반사 #1 : 수학 교재 바이블이 좋아요, 수능 방송 보세요, 어디 학원 좋아죠 이렇게 딴소리 할 학생들은 콧물 닦고 가갸거겨부터 다시 익히시고... 악플 반사 #2 : 할일이 없어서 수학공부나 하냐고 하실 분들은 계속 그렇게... "
수학을 과외로만 돌리다가 다닐만한 판	"... 대치동에 학원이 워낙 많다보니 다 좋아보이네요~~~ 사실 대형학원 가면 평타 이상은 칠거같은데 너무 또 대형에서 여럿이 공부하는것보다 적당하면 좋을거같아요 추천해줄 만한 학원 없을까요 ??  네, 수학 공부에 관심이 많은 중1... "
수학 여러 가지 문제	수학문제 같은 거는 그냥 개념도 이해하면서 여러 가지 문제 응용 문제 같은 거도 익히는 게 좋아요?? 당연합니다. 일단 개념 이해를 확실하게 하셔야 하구요~ 수학 교과서를 이용하는 것도 좋습니다. 개념이 잘 정리되었으면 그것을... 
수학여행에 대하여(포시즌 유스호스텔)	... 돈은 어느정도 가져오는게 좋아요? 5. 수학여행에 휴대폰 못가져오게 해요? 6. 밤은 언제쯤에 새는게 좋은가요? 7. 수학여행의 필수품은 무엇인가요? 8. 교관들은 어디에서 자나요? 9. 학생들은 어디에서 자나요? 10. 성실하고 신뢰성... 
진짜 진지하게 수학공부 질문 합니다..	"... 전 공부가 진짜 좋아요. 수학이 너무 재밌고, 국어를 할 땐 선생님이 된 것 같고, 영어를 할 땐 항상 자신감이 넘치고, 과학을 할 땐 천재가 된 것 같고, 역사를 외울 때 너무 즐겁고, 사회를 할 땐 세상을 알아가는 것 같아 너무 좋아요.... "
중 · 고등 학교 수학선생님이 되는 방법. ?	"... 공부를 좋아 하진 않지만 수학은 나름 좀 좋아합니다. 그래서 학교 수학선생님을 하고싶은데요, ( 초등학교는 아닙니다.) 묻고 싶은것은 이것입니다. 1. 대학 4년제 사범대를 가기 위해서는 어떻게 해야되나요. +( 지금부터 얼마나... "
수학쌤이 너무 좋아요 ㅠㅠㅜㅠㅠㅠ	제가 학원을 다니는데요 학원 수학쌤리 너무 좋아요 ㅠㅠㅠ 제 원래 이상형이 좀 아저씨 같은 섹시한 사람이라서 그런건지 뭔지.. 근데 현실적으로 나이차도 그렇고 이루어질 수 없는 걸 알아서 그건 기대도 안 하고 있고요 기억에라도... 
6세수학 궁금해요~	... 조언 좀 해주세요 ㅠㅠ 걱정이 태산입니다  안녕하세요 아이가 걱정되는 마음에 질문 남겨 주신 것 같아요 6세 친구들은 수학과 친하게 지내면서 재미있게 공부하는 환경이 중요하고 수에 대해 개념을 천천히 배우는 것이 좋아요... 
수학학원 과 영어학원 다녀보려고해요 공부방 좋아요	... 영어학원 수학학원 국어학원 관심이 있으셔서 답변... 많이 고민도 되실텐데 이왕 영어학원 수학학원 하시는 것... 시흥장곡동초등학생영어학원 장곡동초등학생수학학원... 장곡동중학생수학학원 장곡동단과학원... 
"고등 수학, 사회 문제집 뭐가 좋아요?"	"고등 수학, 사회 문제집 뭐가 좋아요? 알려주세요 ^^  안녕하세요^^ 사회문제집 때문에 답답해 하시는것같아서 알려드려요 이곳이 바로 그 유명한 검색서비스 NO.1 정보사이트입니다 사회문제집 찾는 많은 분들이 이곳만 이용하는 이유가... "
중1 수학 문제집 추천	... 개념서지만 문제도 몇개씩 들어있어서 좋아요!! 수학은 개념잡고 문제위주로 풀면 되는것같아요. 저는 학원을 안다니는데 이 책 설명이 엄청 자세히나와있어서 이해하기 좋았어요 문제위주로 돼있는건 아무래도 제일 유명한 <쎈... 
중3 고등수학 선행질문	"... 여러권도 좋아요!) 2. 지금부터 열심히 하면 저 친구들 따라 잡을수 있을까요? 3. 인강을 듣는게 좋을까요?  수학 개념서로는 개념원리, 바이블, 개념쎈 많이 사용합니다. 그리고 문제 풀이 용으로는 알피엠이랑 라이트쎈, 쎈... "
중2 수학문제집/공부법 추천	... 시험기간에 풀기좋은 문제집은 이 셋중에서 어떤것일까요? 제가 공부하는게 역사같은 영수 제외과목은 그냥 닥치고 외우는데 수학은 어케 공부해야하나요ㅜㅜ  쎈이요!! 문제 유형 엄청 많아서 좋아용 전 쎈 풀고 수학 100점 맞았어요
고2 수학공부..어떻게해야하죠!	"... 진짜 초딩떄이후로 수학성적이 좋아봤던적이없어요!...악!!! 고1 겨울방학때 고2때는 정말 수학을 잘해봐야지!하면서 기초가없나싶어서 중3때껄 다시했어요,.. 고1때꺼도다시할려고했는데!!!!!!!!!!!!!!!!!!!!!!!!고2가돼버려서!!!!!!!!!!!!!!!...... "
국어 수학과외고 빠른시일내에 시작 할수있으면 좋아요.	국어하고 수학과외를 방문해서 가르치시는 선생님을 구하는데 우리 아이가 산만하고 진중을 오래해지못해 차라리... 산만하고 집중을 잘 하지 못하는 학생을 확실하게 잡아주실 수 있는 교사와 국어와 수학과목 과외를 필요로 하고... 
(중1)수학선생님 말투가 짜증나요!!!!!!!!!!!!	... 하..그래서 전 금요일이 젤 좋아요(수학이 안들어서요.) 수학 잘하는 방법 좀요!  수학잘하는 방법은 일단 쌤이랑 어느정도 친해져야하는데..ㄷ 이런상황이니.. 그럼 독학방법밖에없네염.. 학원다니시면 그때그때 배우는거 복습하시고... 
예비고1 수학 정승제	"... 50일수학을 다 듣기보다는 빨리 고1 과정을 시작해서 (물론 50일 수학에 고1과정이 일부포함되어 있지만) 최소한 이차함수의 최대, 최소라는 단원까지는 진도를 나가시는 걸 추천드립니다. 어떤 걸 해도 좋아요. 어떤 강의를 듣던... "
경주 수학여행가는데요 .	... 경주삼성유스텔좋아요 ? 3. 수학여행때 입고갈옷 코디좀요 얼굴은좀 큰편에 키는 161cm 몸무게는 58kg인데 뭐입으면 좋을지좀 .. 4. 무슨노래 부르면 분위기 띄울까요 ? 5. 뭔 놀이 해야 재밌어요 ? [수학여행밤에] 6뭔 놀이 해야... 
[예비고1] 수학의정석//개념원리 어떤게 더 좋아요?	수학의 정석과 개념원리중에서 어떤게 더 좋은가요? 제가 EBS강의를 듣고있는데요 - EBS 강의를 다 듣고난뒤에... 단원맨처음장에 요약별로 집약되있고 문제도 쉬운걸로 구성되어 있어서 수학을 맨처음 하실때는 괜찮은 교재라... 
수학 상 문제집 추천해주세요	예비고1입니다 수학 상 혼자 공부하려고 하는데 너무 어려운 것보다는 혼자 공부하기 좋은 개념도 잘 나와있는 문제집 좀 추천해주세요 (광고하지 말아주세요 직접 써보신 거 추천해주시면 더 좋아요!)  수학 개념서로는 개념원리... 
수학여행질문이요^^	... 수학여행 옷코디와 장기자랑 옷코디좀 해주세요!!(사진첨부면 좋아요) 3. 수학여행 갈때 필요한 물건들은 뭐죠? 4. 수학여행가서 심심풀이로 할 놀이 5. 핸드폰 가지고 가두 되나요? *내공 10이용!! 되도록이면 빨리요!!  1. 수학여행... 
고등학교 1학년 수학...	... 수학 빼고 나머지 과목들은 진짜 ㄱㅊ은데 수학이 제 발목을 잡네요....... 제가 중학교 1학년때는 수학을 좀... 인강 + 학원 or 인강 + 개인과외병행하는게좋아요. 실력을 올리는데 효과적인 순서는 1:1 개인과외 > 학원 > 인강 독학이... 
"수련회는 몇학년이구, 수학여행은 몇학년이죠?"	"... 수련회가 좋아요... 수학여행이 좋아요? 5,6학년 언니 ,오빠들은 빨리빨리 답변이용~ 제대로 안 하면 신고 합니다!!! 안뇽~~~ㅋㅋㅋ 내가 알려주겠어...ㅋㅋ 1. 수학여행은 거의 다 6학년이고 그런데... 학교마다 달라...ㅋㅋ 2. 수련회때... "
수학여행질문이요^^	... 수학여행 옷코디와 장기자랑 옷코디좀 해주세요!!(사진첨부면 좋아요) 3. 수학여행 갈때 필요한 물건들은 뭐죠? 4. 수학여행가서 심심풀이로 할 놀이 5. 핸드폰 가지고 가두 되나요? *내공 10이용!! 되도록이면 빨리요!!  안뇽하세요.... 
수학에 대해서여~봐주세여~`	... 그런데 제가 생각하기에는 별로 않좋아여 항상 수학 성적이 낮아여.. 그래서 저 혼자서 공부하거나 과외 학원 중에서 하나 하려구요.. 저 혼자 공부 하면 엄마가 절 못믿는것 같아서여.. 학원은 일주일에 3번정도 가는데 10만원이고..... 
수학 공부방법	"... 모르면 답지를 보는 것도 좋아요. 수학문제를 풀면서 가장 안좋게 공부하는 사람이 개념만 배우고, 모든 수학 문제는 응용이므로 답지 안보고 자기 힘으로 푸려고만 하는 사람들이 있어요. 수학도 어느정도는 암기가 필요해요.... "
수학과외선생님 추천해주세요 아니면 상인동도 좋아요	... 아니면 근처에 상인동과외도 좋아요 예비고등학생이라서 선행학습을 하고싶어요. 잘 가르치시는 선생님 있으면... 상인동과외 대천동과외 초1 초2 초3 초4 초5 초6 중1 중2 중3 고1 고1 고3 상인동영어과외 상인동수학과외 대천동영어과외... 
수학교육과 생각하고있는	... 저는 공부 중에서는 수학을 가장 좋아해서 중학교 수학 교사가 어떨까 생각하고있어요 근데 수학교육과 가면 어려운 거 엄청 많이 배울 거잖아요..... 제가 사실 머리가 문과쪽에 가까운데 수학은 엄청 노력해서 잘 하게 된거거든요... 
중2올박수학 프리미엄답지21쪽부터25쪽까지답지좀요... 	중2올박수학 프리미엄답지21쪽부터25쪽까지답지좀요~~^^사진이면 좋아요 확인 후 채택 부탁드립니다. 
미적분1 수학기출문제집추천	... 암튼 그렇게 많은건 아니에요 그냥 딱 미적분1 연습용?으로 적당한 양이라 좋았어요 그리고 인기북스 기출문제집들은 전부 스프링이에요 그래서 풀기편해서 완전 좋아요.. 개정수학 반영한 미적분1 수학기출문제집이라서 필요없는... 
대치동 수학학원 과외? 판서?	"... 것도 좋아요! 대치동 수학학원 방식이 어떤지, 교육진행은 어떤지, 대치동 수학학원 소수정예인지.. 강사분들 실력은 어떻고, 아이들 어떻게 가르치는지 등등!! 그렇게 꼼꼼하게 대치동 수학학원 알아보다 보니까 대치동 수학학원 정말... "
6세수학 궁금해요~	"... 놀면서 배우는 것도 중요하지만, 집중할 수 있는 환경과 태도도 중요합니다~ 유아의 수학의 시작은 도형의 인지부터 차근 차근 해주시는게 좋아요~ 입체도형이 아니라 동그라미, 세모, 네모 정도는 인지할 수 있어야 하는데요!... "
중등수학문제집 어떤 게 좋아요?	중등수학문제집 어떤 게 좋아요? 수학 개념쪽 같은 경우에는 이해가 되었는데 유형 부분이 아직 이해가 잘 안돼서 수학 유형 쪽으로 공부를 더 해야 될 것 같은데 어떤 중등수학문제집으로 풀어야 할지 감이 안 오네요 유형 쪽으로... 
수학과 수학교육과 대학교 관련 질문	수학과나 수학교육과가 있는 이름 좀 있는 학교들 정리해서 알려주세요!! 지방대도 같이 주시면 좋아요. 링크나 학교들 나열해서 알려주세요!!! 내공 150  안녕하세요. 대입정보포털이라고 어떤 학과가 어느 학교에... 
중학교 과정 수학 문제집 추천해주세요	"고3인데 수포자라서 조금씩 공부해보려 합니다 중학교 과정 수학 문제집 추천해주세요 ,,, 기출비에 있으면 더 좋아요 부탁드려요 ㅜㅜ  안녕하세요, 수력충전 시리즈 추천드려요. 수력충전 중등 수학은 1학년 과정은 수력충전 중등 수학... "
수포자 고등수학	안녕하세요 늦게나마 수학 시작해보려고하는데 중등수학부터는 아예 백지상태입니다 이제 고1 들어가는데 고 1수학... 인강 + 학원 or 인강 + 개인과외병행하는게좋아요. 실력을 올리는데 효과적인 순서는 1:1 개인과외 > 학원 > 인강... 
수학 공부방법(벼락치기)	... 남은 열흘동안 정말 수학을 가장 효율적으로 빠르게 성적을 올릴 수 있는 방법 좀 알려주세요 하루에 몇시간씩 할수도 있고 문제집 추천도 좋아요  수학은 단기간에 성적을 올릴 수 있는 과목이 아닙니다. 하지만 10일 남은 상황에서... 
중 1-1 수학 4문제만 풀어주세요 식은 간단해도 좋아요	제발 도와주세요ㅠㅜㅠㅠㅜㅜ 진짜 도와주시는분 천사 ㅠㅜㅠㅠ 어여 주무세요 
"수학,영어가 너무 어려워요!!"	... 숙제할때나 복습 선행할때 좋아요... 모르는 문제는 페이지 번호만 치면 풀이 영상이 바로 나옵니다. 유튜브에 엠블럭스라고 치면 수학 풀이 영상이 많이 올라와 있어요... 한번 들어보세요~ 전 학원에서 수업듣고 집에 와서 엠블럭스로... 
내손동 일대일 영어과외 수학과외 또는 소규모도 좋아요	"... 오전동수학과외 오전동영어과외를 찾는중이에요~ 현재... 오전동 또는 근처 동네 내손동수학과외 내손동영어과외... 영어 수학 학원, 단과학원, 영수 종합학원, 국어 과학... 수업 과목으로는 국어, 영어, 수학( 수리가형, 수리나형 )은... "
"고1 수학이요. 선생님 (과외,학원)들 봐주세요"	... 다좋아요 수학에 대해 모든걸 알려주세요 수학공부는 어케 하는게 좋아요?  저는 이번에 수능을 본 이과생이구요 운이 좋게 과외자리를 얻어 과외를 하고 있답니다. 음...우선은 님이 중학교 다닐때 수학공부를 소홀이 하신건... 
